point_id, X, Y, Z
0,-5.92343470240494,163.8770373130443,93.96122635837825
1,-7.890206746073446,170.208572545539,93.94340655391895
2,2.191798461935427,163.85637736553022,86.29061818305557
3,-8.52422409169344,181.01290028885384,86.67766642510472
4,-10.027929300172502,175.61978861502806,92.52270442126266
5,-5.704689227065089,170.70565567136674,91.23692615715919
6,-5.2732421668757326,170.73099487237468,90.82628769482821
7,-3.647420191960336,167.06987268172594,90.92069123371581
8,-7.86518416864368,174.75219908307784,90.27055871992182
9,-5.231218528884696,173.47634858033072,87.80439843731402
10,-5.819018204743756,173.80741304617305,88.3507207066368
11,-6.995820256669035,177.59537689020397,87.44142001111366
12,2.4168156749490777,161.94241145192365,88.05342615395064
13,2.2182736003810817,165.88070116132343,84.3471296260319
14,3.301044118178176,161.08640812218303,87.87201467339901
15,-6.143389369129352,162.80333647583547,94.28078374910186
16,-40.72464533403977,168.21390041997634,105.33749511642091
17,-6.911401848077816,174.2499214081879,89.44100375246227
18,1.268218028713271,164.2904738570267,88.14551823434374
19,-4.522931829662198,172.49785516566135,87.17398281824788
20,-4.890656809356514,161.2545007913753,93.72925277130138
21,-15.241528882003351,157.65368757511848,101.75629200012536
22,-6.749864680182142,176.96247656858674,87.10401795645298
23,-6.624694374855338,173.8262951934168,89.21918395478215
24,-3.2893941058661156,162.71441155910048,91.8611404637748
25,-6.5139658735965895,166.7199126915102,94.08860687847341
26,-5.479607412544681,156.9523850590859,94.97214216242376
27,-4.29004221633722,164.44061853824041,92.26750285219377
28,-9.388712879612612,173.4393287416807,92.36417799903434
29,-10.969941175747415,153.82184749053846,97.46597959457144
30,3.686739394974744,160.88679468307737,87.41949110132214
31,1.8608357209545048,163.17655747328402,88.00861654323883
32,-7.91906821369713,175.72666851514043,88.34050761268497
33,0.7569057823001586,159.60019165972813,90.05276464499559
34,-12.952730670353219,171.31558486776294,96.47546734322239
35,-5.355133421053921,173.272885133784,88.2146173175392
36,-0.46557724202162376,159.548039497498,91.05381853718036
37,-3.9798688743717747,171.42305230748124,88.55586028864982
38,1.8542643255841753,163.51580296460486,87.81443612670465
39,1.4998389065987396,166.70635515831907,85.05399640131816
40,-0.1445633917223077,164.34930589628505,89.09723468960762
41,-13.46063776066714,179.09960136183278,97.33276535558399
42,-13.003407897941685,179.5060699484652,93.32556532484458
43,-5.075127096221124,166.03692928142843,93.09133705223432
44,-5.227246661331478,173.67475441487525,87.29285197856152
45,0.11217325515862342,167.35746813150507,87.8454923532328
46,-6.398490873438419,168.99317473771362,93.05881478547578
47,-7.287548043946899,174.40016784049251,89.76381508199468
48,2.1522475174086324,157.90476420936403,89.9163191525376
49,-9.300150840390728,170.86567850604754,94.30815163641385
50,-5.0433390074403945,168.59977834441025,91.43129113218106
51,-4.420628560501839,158.49254662654036,93.96578112865062
52,-1.4909580272971255,159.22740918530891,91.72815811811951
53,2.09576100849538,158.88521074935989,89.42353066821623
54,-10.794490863607223,174.50326062096022,95.0344289611688
55,-4.906047031812783,147.804151146127,97.17460169983823
56,-12.858720424668789,161.3660184018256,96.58474269058802
57,0.11947321351585316,163.9344676698335,89.16507838698466
58,-11.025600414106457,179.52587712426586,91.70466328351837
59,0.332827597381133,156.78361764622395,91.44834229190722
60,-5.9263153841103176,165.50065555567332,93.62490340765551
61,0.925611099859367,158.09292067494525,90.52632533217583
62,-6.118810072451055,166.27599383175698,93.41547273165548
63,-9.676239730494736,152.84656003492944,97.29125130616046
64,-1.9409676017015087,156.79465316850863,92.8138975940826
65,8.315446329208129,155.54113299302276,88.4525654268946
66,-4.801482162013528,170.31473731377315,90.57166463560249
67,-16.974720299482115,166.66370561849055,97.4459318775847
68,-5.02207634295204,166.27855999750037,92.38214661458795
69,-12.723497114228124,160.83172165112146,97.01963456660573
70,-41.374716282591656,165.89983445532303,105.20406486056096
71,-0.09918443926292753,164.16931438185327,89.15698463326282
72,-15.262752998737994,159.22913341367763,99.13458166878765
73,-6.072077714034009,167.920267503591,92.91509853579772
74,4.83452096213508,161.29417472132167,85.430116929935
75,-8.501134488351042,180.76242684108576,85.93302805829565
76,-11.594719809803735,180.99494895759466,88.35435312099715
77,-10.422858117631918,178.39204374014002,87.74986445548743
78,-6.852048134320057,177.99115154632585,86.82147447228499
79,-7.196086179785581,178.5030767279874,87.22383898049232
80,1.9253187034175951,163.01551552627376,88.04229687243074
81,2.089385345191765,162.59420084089808,88.04208285894829
82,-6.86740320706258,177.64388805248467,86.92628711156814
83,-12.605500425462466,180.30057757148734,92.8749240585407
84,1.6160768007431443,164.97739178128887,87.00621706017294
85,-7.031330229313156,178.52729196488409,86.19806821440947
86,-9.463456561426113,180.23388828197383,87.81881939306007
87,-6.247185295036424,162.71939404468114,94.44410421557255
88,-6.392819821195076,168.3670245882181,93.61186649427606
89,-9.334429220172083,170.61464105743053,93.7622986636759
90,-8.07092535750364,163.61531588781622,95.4879401820272
91,0.08819930491429773,167.62969129914893,88.02828287635256
92,-10.473060613443607,179.22977819123307,89.74830088071043
93,-1.8706083114779801,170.01747855283054,85.09267132362643
94,1.5323612780511766,165.7350100052735,86.33718558124842
95,-11.687727089475615,175.31770857341021,93.84814679775339
96,-5.21598947022629,163.43053159237195,93.48574976108392
97,6.101624890396629,156.68004082874936,87.96429133669483
98,-0.5335788396562791,159.0393935869136,91.33086542351573
99,-8.1127610439096,175.38198538247008,90.24264623684792
100,-8.218088673710099,176.02945985587766,88.35641732245627
101,-6.832790428302005,168.0658341126147,93.7541294041512
102,-7.5621711737269095,174.60557728122203,89.89441167869717
103,-10.271858781215855,173.90479299732107,92.9214526178823
104,-9.509882044704739,182.89458455653607,85.00257151150394
105,-7.999152121631312,175.7669412515266,87.88535670990233
106,2.3504387420039095,162.10571331025076,88.068355403146
107,-7.942561650135531,170.3166697928144,93.41224611949725
108,-2.3743530120046614,154.75331979071544,93.62473123728961
109,-5.8282904547026675,166.86780799440785,92.80189150823648
110,-6.014672841610931,170.11368380445307,91.8318666069626
111,0.2003874520804061,163.58050945518855,89.28401202396759
112,-9.462524352973517,175.69879138860108,92.05861331333831
113,-11.563123676979302,180.77733639122764,87.70457472029739
114,-4.723664715736859,173.02538830914267,87.48158010209798
115,1.0194836409571337,167.25598764341512,85.73822851396905
116,-16.1479606555692,156.29568030240833,99.7763971977816
117,-7.035893399864435,177.08344954746252,87.58406819660573
118,3.3215597065018727,157.57461793549916,89.18230172823655
119,3.9597133764185983,155.8329494763578,89.67679691507045
120,-12.995133648452281,170.60944827731768,96.2354803886681
121,2.0032402897967074,162.8205494709268,88.05343504313872
122,-3.8887689895774997,172.17873795758402,85.8079770101564
123,-9.928944083755482,178.21665086726125,89.38118246828091
124,-4.912476317385568,165.82731299690647,92.68326533982413
125,3.5675556810392663,160.90078428296215,87.6376525150001
126,-6.745929475883031,169.2978101070612,93.03448686655639
127,-9.094734402207948,176.23056667188723,91.49935535620813
128,-0.20777225133205945,164.51365499025485,89.08872804562331
129,-5.980395158711303,167.3472327913784,93.04369312809929
130,-6.546015719525499,167.40424030999375,93.92745041043507
131,0.17816922443886085,163.95411031919338,89.03814634505068
132,-9.421625847884911,151.62504816884083,97.70013676579228
133,-6.153758021738852,168.89709724725162,92.42561237343243
134,-8.543080225722235,180.2794726242994,84.44888149532443
135,1.7158850620445776,166.12045759715258,86.05906028153906
136,-12.306278489632561,178.14646720014173,93.13597707181609
137,-5.78583999530926,167.8597770749941,92.69661019575634
138,-1.6079776485821853,152.18893165426627,94.12440734350719
139,-6.364095091622829,173.55480419670383,89.3069502461963
140,-5.3284739264042145,170.89968098541104,90.79268520908504
141,-5.586415243034352,171.64911911472208,90.60273178751328
142,-0.43933835969879453,168.7256764099564,86.38100445488722
143,-7.66700364751199,175.20364193279536,88.2337189986809
144,1.260480837653283,159.2533454435904,90.05685129542408
145,-5.953484007394934,164.29030194291622,93.68588718685776
146,-4.807799381452639,170.50974323370832,90.43058533250192
147,-10.277937748027696,174.09505863213204,93.04714478637318
148,1.564380698202804,163.77529302853077,88.123065330922
149,1.5471731488350073,165.93553588136837,86.17417536843976
150,-15.15717209008102,178.9102246235039,95.18038873810279
151,-5.927830235528745,174.22776346943516,85.87611486952427
152,-11.469333189981327,181.24367024547365,88.38997119476593
153,14.377167249889503,144.23316616377747,90.39471237128978
154,-0.9931752526315165,161.6622290501873,90.58062912050049
155,1.2742833416670436,166.3501817843998,86.79266810090849
156,-8.72713530867064,174.44688977270812,91.34045654128633
157,-6.252354176841443,166.29643468571845,94.17226400846836
158,-7.46345596056284,177.99010293459247,87.42694994116327
159,-2.8251571652094825,156.18331099482916,93.7976738281179
160,-5.92343470240494,163.8770373130443,93.96122635837825
161,2.191798461935427,163.85637736553022,86.29061818305557
162,-5.839444357251303,164.84519753205566,93.57547699728113
163,-7.890206746073446,170.208572545539,93.94340655391895
164,-8.565191780600358,181.03494060214757,86.67709849657702
165,-10.027929300172502,175.61978861502806,92.52270442126266
166,-7.454036772108381,178.3264960012301,87.53829066464942
167,-6.550545846098132,164.92173070434302,94.27969259079079
168,-5.237306165770548,170.71360526723657,90.8258297525443
169,-3.653369933020471,167.07265462720898,90.92071191587915
170,-8.753564820170553,167.4105140176406,95.3883655678735
171,-6.591530677913298,169.36817579487425,93.02321789298001
172,3.295977764758838,161.08725690738504,87.84788525579745
173,-5.226067199727041,173.4737635832667,87.80444177102494
174,-5.704689227065089,170.70565567136674,91.23692615715919
175,-6.16715075310799,162.7875763330851,94.30836767038949
176,-6.911401848077816,174.2499214081879,89.44100375246227
177,-5.102149119114031,167.83659511324083,91.94123763408558
178,2.458117230324156,161.92382817630494,88.05357630234187
179,1.268218028713271,164.2904738570267,88.14551823434374
180,-4.234853598955368,165.8811348781351,91.72765524522576
181,-6.995820256669035,177.59537689020397,87.44142001111366
182,-6.749864680182142,176.96247656858674,87.10401795645298
183,-0.4884112077106266,159.53287052752856,91.08007236483
184,-4.522931829662198,172.49785516566135,87.17398281824788
185,-3.318849779633865,162.70022179327415,91.86317742365998
186,-10.185403982643336,178.49192960012496,90.13748940500987
187,-6.551735249951008,173.81920108365827,89.21723207112808
188,1.9122746188546031,163.2048516954108,87.98090242117368
189,-9.388712879612612,173.4393287416807,92.36417799903434
190,-5.763371007715975,167.2079570641455,93.3248675525843
191,-7.91906821369713,175.72666851514043,88.34050761268497
192,-4.356107052633249,161.72450577680402,93.09733418424399
193,-5.221832631592733,173.67376293276774,87.31898768365647
194,-4.29004221633722,164.44061853824041,92.26750285219377
195,0.7569057823001586,159.60019165972813,90.05276464499559
